external_gene_name,T_Penn_3,T_Penn_6,T_Penn_8,T_Penn_9,T_Penn_14,T_Penn_16,T_Penn_27,PT_Penn_15,PT_Penn_17,PT_Penn_18,PT_Penn_24,PT_Penn_25,PT_Penn_28,PT_Penn_4,PT_Penn_10
MTATP6P24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPA1P65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OR5B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-625L16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CISD2,17,51,11,54,38,75,1,3,14,17,0,12,0,12,68
CYP51A1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-123K3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC007318.5,1,11,4,13,1,0,0,0,2,8,2,4,0,0,16
S100A14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HECTD1,19,96,30,109,45,158,3,35,44,32,15,71,0,12,570
SCN11A,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
RPS20P15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDF4,6,124,31,20,20,70,10,7,33,17,7,79,3,4,112
MFSD1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-238K6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-336A10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MED6P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-355I22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Sep,0,17,2,2,4,4,0,0,1,4,1,50,0,0,103
RP11-130F10.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RP11-820K3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT18P51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-160A9.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
RP5-966M1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2245F17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRMT5,2,10,7,8,10,13,1,4,5,0,2,19,0,3,45
RP11-771K4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC003092.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC098795.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEXIM1,7,79,17,55,31,70,3,20,19,16,2,55,0,1,115
OR5B15P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-64I5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-84A19.4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16
RP11-666A20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENPP7P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-490O24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTC-394G3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A15P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-883G14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEP97,2,5,1,7,7,9,0,1,0,0,0,9,0,0,30
RP11-285G1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-797A18.5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
LINC00838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-490D19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP24A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYC1,0,2,4,12,7,3,0,14,4,8,1,7,0,2,53
Z95114.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH7A1P1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GBGT1,1,4,8,1,0,3,0,0,0,0,0,12,0,0,46
VPS26B,11,75,43,21,18,52,0,22,30,18,1,47,0,9,162
RP11-379C10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-348H3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-892K4.1,0,1,0,1,0,0,1,0,0,1,0,3,0,0,4
ST13P21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RP11-133L19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-775B15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-575H3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-506K19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-182L7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bP-21201H5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPL28,0,32,2,28,13,8,1,0,16,1,2,18,0,0,52
IFNGR2,3,82,51,35,24,26,8,18,36,14,11,121,0,0,130
MTND1P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-20B24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-732A19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOX12B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SNX18P14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF142,3,11,4,11,13,25,1,5,4,2,1,15,0,0,93
IGHD3-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDXK,7,10,20,29,9,33,2,14,7,9,6,16,0,3,142
CAB39L,1,4,6,1,5,3,0,2,1,0,0,2,0,0,7
RP11-356C4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VN1R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073464.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-110F24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB1,14,50,58,97,40,61,0,33,28,16,2,55,1,7,438
RP11-293B20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC068580.6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2
RP11-215A19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1134I14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNPPD1,7,45,42,60,26,56,4,20,6,5,0,23,1,6,100
YBX1P7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RBMS1P1,1,10,0,6,0,3,0,0,4,3,0,1,0,0,6
HAUS5,1,4,2,6,5,18,0,8,4,3,0,8,6,1,18
CTD-2311A18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-320N21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-677I18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS12P20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-138J23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHMP5,13,125,50,88,67,56,0,43,47,23,4,40,1,14,144
OR6C64P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR6C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYGL,10,603,164,122,110,67,10,62,141,78,23,387,7,14,492
PCNXL2,1,5,16,14,0,43,3,0,2,1,2,13,0,0,60
GPRIN2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
ZDHHC23,0,0,0,0,0,5,1,1,0,1,0,0,0,0,7
RP11-194N12.2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
AQP7,0,0,0,4,1,0,1,0,0,0,0,1,0,1,0
LINC01566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLAC9,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0
AKR1D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PARVA,0,1,3,4,1,0,0,8,0,2,0,1,0,1,3
AC007317.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-73G16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-295K3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKR1C4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4
TRBV23OR9-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STK19B,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FRG2GP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCED1B,7,15,12,6,11,78,2,7,7,7,1,27,0,3,74
ANGPTL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM177B,0,0,0,3,1,0,0,0,2,0,0,2,0,0,2
PICK1,0,3,6,2,3,2,0,2,1,1,0,3,1,0,16
PLEKHA4,19,11,38,13,15,10,0,19,4,11,2,15,0,22,20
STON1-GTF2A1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWRN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HID1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP4-803A2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXN4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AC083843.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4435-2HG,1,67,10,34,1,21,4,7,22,40,15,92,0,4,257
PUS1,0,6,0,5,3,25,1,4,3,0,0,9,0,0,38
HINT2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYNJ2BP-COX16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,7
AC083843.1,0,0,0,1,0,8,0,1,0,0,0,0,0,0,11
SRA1,5,46,7,16,5,6,1,14,5,8,2,9,0,5,38
AC068491.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR5A-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP4-742N3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RP4-814D15.2,6,15,9,6,5,6,0,2,4,7,1,2,0,1,12
TAP2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,2
RP11-64C12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAA25,3,3,10,19,5,51,2,2,7,3,0,4,0,0,68
RP11-83M16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MTCO3P35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP13-516M14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RP11-804L24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1360M22.10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RP5-936J12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-202K23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-503C24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBX3P4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RP11-99L13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5orf67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MGAT1,4,37,22,33,8,65,10,10,34,7,4,80,0,4,216
RP11-669N7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRKAR1AP,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
KCNJ18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF1P3,0,0,0,13,0,0,0,0,1,0,0,0,0,0,8
HSPE1P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL26P19,42,92,61,136,65,6,2,13,34,53,0,9,1,20,135
BTBD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DUSP10,0,3,12,10,1,1,0,5,1,4,0,2,0,0,14
RP11-340F16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATF3,1,10,15,3,5,11,0,1,1,8,0,9,0,0,43
CCNF,0,4,6,6,7,4,0,0,3,1,0,2,0,3,16
LSM3,9,41,18,53,25,37,0,8,14,13,1,12,0,2,56
UQCRQ,10,28,34,35,11,36,0,15,11,6,3,13,0,6,71
TNXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRID1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP4-695O20.1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2
MIR4290HG,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PWWP2B,0,6,2,4,3,9,0,1,8,0,0,19,0,0,52
OR9N1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC144838.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTBD3,7,1,0,10,1,9,0,1,0,1,4,5,0,0,35
NDUFA4,0,34,37,36,33,18,2,2,8,19,12,34,0,3,138
RP11-395A13.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENKD1,2,4,1,8,1,4,0,10,1,0,1,14,0,0,14
MGAT4A,3,20,13,15,13,121,0,6,10,13,1,15,0,4,96
KATNBL1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-99L13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMBL,0,6,1,7,3,3,0,0,0,0,0,0,0,0,8
GOLGA1,3,30,21,19,20,53,3,6,20,12,0,28,0,2,182
PSCA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CTA-414D7.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
RP11-521M14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2525I3.6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
RP11-227H4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2307P3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16orf86,0,2,0,0,0,4,0,1,0,1,0,0,0,0,5
C9orf64,1,2,3,2,0,1,0,2,1,1,0,1,0,1,16
RP11-14I2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PCDHB17P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-439H13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4A19P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC00882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TTTY14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC093698.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ADHFE1,2,3,2,6,0,6,0,0,0,0,0,0,0,0,11
YWHAQP5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AC015849.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
HOXC-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCF24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM4SF1,5,18,14,22,6,3,1,1,5,10,4,10,0,0,16
RP11-66N24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RP11-35O15.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SNRPBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAXIP1-AS1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,6
ENO4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HES3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLCO5A1,0,1,0,0,1,2,0,0,1,0,0,1,2,0,3
MOB4,0,10,0,9,7,1,0,0,4,1,1,7,0,1,24
ABHD11-AS1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
KRT8P43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC103563.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RP11-168F9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF143,7,44,26,27,25,32,0,11,12,9,0,17,0,1,89
RP11-16C18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMPAD1,1,10,3,3,5,23,1,6,2,5,1,5,0,0,113
RP11-567L7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27P25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTTY9B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA16c-316G12.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MYLK3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
RP5-1114G22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFN1P12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-355N15.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
MTCO3P23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZC3H11A,9,269,49,75,68,169,8,25,68,50,8,119,0,8,522
TDGF1P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRRC45,4,1,8,6,8,7,0,3,5,4,1,4,0,0,23
BECN1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-816J6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLIS2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSR1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WDR90,0,0,0,0,0,6,0,0,2,0,0,1,0,0,4
RP11-805L22.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MSL2,3,62,33,25,36,46,1,24,18,3,3,41,0,10,164
ZNF683,1,0,4,1,0,4,0,0,2,0,0,0,0,2,14
RP11-274A11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTCHD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMB9-55A18.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RP11-509E10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP13-228J13.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
RP11-420N3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPA1P11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARNMT1,9,15,13,23,14,25,2,3,15,21,0,30,0,2,104
CTC-297N7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH17-140K24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC093326.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
GOLGA8UP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RBMY3AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP1-159A19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ZMYM4,2,88,51,84,48,69,6,38,41,52,11,57,2,5,437
MAP3K12,0,4,2,1,9,17,0,1,1,2,0,6,0,0,55
MAP3K7,2,25,27,35,16,64,0,7,12,7,1,29,0,2,134
RP1-80N2.3,0,1,5,1,4,4,0,2,2,0,0,4,0,0,10
NXPE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-2C24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC018832.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNRPCP18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSL1,7,642,171,110,78,262,15,33,103,87,42,426,3,8,453
FAM197Y1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16orf47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DDX6P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZACN,0,0,0,0,0,4,0,0,2,0,0,0,0,0,4
AP000318.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPEP2,1,79,8,2,14,24,3,4,36,14,6,57,1,0,125
CTD-2525P14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POFUT1,3,0,6,13,3,8,3,3,2,1,1,19,0,0,62
RP3-414A15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSSC1,1,5,3,8,4,19,0,1,4,2,1,5,0,0,32
RP11-317P15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-185J20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-363J20.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
CTC-276P9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM24,8,74,18,68,14,29,1,12,21,37,8,45,0,1,340
GTF2H4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRID1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
RP11-1084A12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-748L13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9orf92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC007322.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHMP6,3,23,5,7,3,18,0,2,3,3,1,22,0,3,53
CHRNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-305B6.1,0,3,1,11,1,2,0,2,1,0,0,0,0,1,2
LINC00333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2561B21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK3CA,12,18,23,34,30,40,0,14,17,23,0,19,0,0,110
LINC00561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-38C17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-481A20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONECUT2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0
GMCL1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-69L16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DYRK2,9,20,17,37,10,107,0,6,21,21,2,15,0,2,136
DPF1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
RP11-335O4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C4orf48,0,3,12,0,1,1,0,0,0,0,0,0,0,0,4
GABRA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEFH,1,8,1,4,7,8,0,2,1,0,0,1,0,0,24
DLGAP5,0,22,3,16,4,11,0,1,2,0,0,4,0,0,35
BAZ2A,52,541,177,145,115,301,48,53,112,99,27,359,0,11,834
LINC00385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMX4,2,586,22,22,8,74,15,7,53,35,14,96,6,2,217
B4GALNT4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
RP11-344N10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC002398.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDM7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C12orf66,0,0,4,7,1,3,0,4,5,0,0,4,0,0,10
AC006960.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP3-429G5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2089O24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-540O11.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DNM1P17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MVK,0,2,0,0,0,3,0,0,0,0,1,0,0,0,6
RFPL1S,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0
NTAN1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTND2P13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHID1,0,5,2,10,1,5,0,3,0,1,1,12,0,0,22
CTD-2026D23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAT8,7,24,42,43,31,33,0,9,13,10,1,39,2,6,98
RP11-137F15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPL40P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RP5-971N18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM39,0,0,0,1,0,6,0,0,0,0,1,0,0,0,1
PTPN11,34,132,76,172,104,101,3,71,44,33,13,86,5,11,397
CTD-2384A14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPDHP16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-438B23.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
TNFRSF19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RP11-382D8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-676J12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC006041.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERINC4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
RP11-7F17.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RP11-148E17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC17A7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLGA6L22,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2
LINC01629,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SCAI,1,5,2,6,4,15,0,3,3,5,0,6,0,0,42
BTBD7P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMHD1,179,662,740,753,370,1390,58,697,204,247,77,423,14,124,3094
KCNC4-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRD1,4,22,19,27,11,66,8,11,30,7,1,37,0,1,149
IGHV3-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJA1,1,8,3,2,3,13,4,5,0,1,0,2,0,0,19
FAAH2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CTD-3222D19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGT7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9
POU1F1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C6orf62,43,210,144,185,76,217,9,33,51,84,15,161,1,17,638
LHCGR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMS2P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANKRD65,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
AC018693.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM29,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
UBE2Q2L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFKBIZ,0,1291,89,62,10,125,16,29,305,135,23,111,5,0,676
AC104655.3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
C9orf135-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-134D3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USP8P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESTP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-397P13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1024G6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-804M7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF438,2,68,28,55,18,37,4,33,20,52,14,215,0,2,282
HMGN1P33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP13-228J13.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
